time,_dt,strain_zx_interface,stres_xx_interface,stres_xy_interface,stres_yy_interface,stres_yz_interface,stres_zz_interface,stress_zx_interface
2.725,0.005,0.017023867029258,-5.0199034310989,0.039742193744392,-5.0175688670343,-0.027050759233849,-4.9852482586697,22.448664110172
2.73,0.005,0.017964998906392,-5.1570129187029,-0.0054115700589413,-5.068931140834,0.02359517931133,-5.0083707501348,23.239564435276
2.735,0.005,0.018544135997697,-4.9703520232283,-0.012130722619426,-5.0535138357518,-0.019401767351558,-4.9968015809196,24.716128301072
2.74,0.005,0.019450300569146,-5.1136272598617,0.0028979627120213,-5.043324483382,0.014198732827036,-4.9995144194057,20.417936469718
2.745,0.005,0.0195571416677,-5.0828622480299,0.28162958742184,-5.6330148274847,-0.010486163202015,-5.0025918783846,24.756709533336
2.75,0.005,0.019988190743256,-5.2321955151609,-0.11158799542785,-5.0907682064598,0.0060137708461617,-4.9959890523937,20.680418590022
2.755,0.005,0.020032864974314,-5.3423067583076,0.20240530622663,-5.5034301588762,-0.0018201412275942,-5.0050442433283,21.380176200353
2.76,0.005,0.02005174035936,-6.2739584138659,0.40033524535863,-5.484666610112,-0.0021692463226198,-4.9940082376055,16.9135198003
2.765,0.005,0.020038898722841,-7.6778166334464,0.11651127968577,-6.1566259113054,0.0059671145864314,-5.0072342404325,13.79749948118
2.77,0.005,0.019956086623005,-8.8387508127815,0.26301924585233,-6.1342984260383,-0.0092427286897345,-4.9912312956949,4.6580783999189
2.775,0.005,0.019866862037184,-8.3689741204489,0.12620009940748,-5.5230612353789,0.012328836835936,-5.0107044909271,-1.6101940346451
2.78,0.005,0.019277101392356,-5.604001960918,-0.0062997685747006,-5.0816064513266,-0.014213943988129,-4.9869667521223,-8.3303992543374
2.785,0.005,0.018893394647153,-5.9911366881152,0.0047317047315062,-5.2417736842223,0.015184790130902,-5.0156403118383,-14.691761880091
2.79,0.005,0.017898855150539,-5.6104978008858,-0.00045204187048784,-5.1580184139016,-0.014966252365999,-4.9822642730002,-20.197452400574
2.795,0.005,0.017013710488167,-5.5490276670629,0.0029993465231529,-5.2294066760122,0.013246185249315,-5.0190695936342,-23.862763681994
2.8,0.005,0.015709675924271,-5.4832770733668,-0.031365476613966,-5.164787766519,-0.01055113093814,-4.9808588584698,-28.383757756951
2.805,0.005,0.014729834941185,-5.9190372359306,-0.033530036493807,-5.2913350837809,0.0078744975059865,-5.0177964135038,-34.544026170044
2.81,0.005,0.013577300452745,-6.2716997017207,0.017525307249718,-5.3532203498467,-0.0048167123571934,-4.9848650888122,-43.362014022993
2.815,0.005,0.012133191635665,-5.6956894111617,0.018776237451569,-5.3428661302227,0.00087418956593257,-5.0115798150028,-46.708881139084
2.82,0.005,0.0097747527735286,-5.1639353621416,-0.014263303202019,-5.1727652199813,0.0025097084728317,-4.9934798453061,-40.109384529475
2.825,0.005,0.0075482418615349,-5.0253122178089,0.017015902227358,-5.0828202030677,-0.005892430862949,-5.0011440331663,-34.214466754775
2.83,0.005,0.0052611901410076,-5.0816384889923,0.017918913012851,-5.0935616414982,0.010066626041093,-5.002860766944,-29.457378796284
2.835,0.005,0.0031482541076771,-5.0806288750944,-0.002101270506606,-5.0374384325383,-0.0096507810450548,-4.9943352325921,-26.724077248733
2.84,0.005,0.0010747407279657,-5.0784701846657,-0.030282171904105,-5.0646965663915,0.010758012155404,-5.0072727190907,-25.071141195622
2.845,0.005,-0.00097652372232236,-5.1087217522772,0.007846383576076,-5.0312306320018,-0.010990151729731,-4.9931625008156,-23.824225673306
2.85,0.005,-0.0027856373943224,-5.0833737280197,-0.007089709073949,-5.0387186469678,0.010907610140085,-5.0044576186162,-25.333192644719
2.855,0.005,-0.00452377615291,-5.0132470192801,-0.016189666020869,-5.0390161297183,-0.0090440187961376,-5.0003770243902,-26.79061035962
2.86,0.005,-0.0064859756445057,-5.0414874938673,-0.006243158766983,-5.0297841866342,0.0066649659889735,-4.993782079962,-25.164533785827
2.865,0.005,-0.0082461699635299,-5.0636674586429,0.013912045487197,-5.030768354482,-0.0032502834188651,-5.012649857113,-24.244196584769
2.87,0.005,-0.0097712937915568,-5.0007089480001,-0.0086371245440404,-5.0114526968507,-0.00093680653399953,-4.9821674859651,-26.530538929289
2.875,0.005,-0.01129789531912,-5.0898411088602,0.0023260125278721,-5.0416991986521,0.0051609540326301,-5.021177387316,-25.4711438162
2.88,0.005,-0.01261174921482,-5.0221140049396,0.0034157133896201,-5.0141887519641,-0.010073461695057,-4.9782902815701,-27.94713993503
2.885,0.005,-0.013922269819332,-5.0988883911981,-0.0035821807638683,-5.0421269850109,0.013934264713179,-5.0190335343822,-25.818662456703
2.89,0.005,-0.014948460138739,-5.0088760533511,-0.031352492229468,-5.0296076510168,-0.017778641145578,-4.9873077409579,-28.595286788491
2.895,0.005,-0.01603439923372,-5.0680254423269,0.032484281213839,-5.0301886202368,0.020626077098155,-5.0032471091549,-25.288242360334
2.9,0.005,-0.016845443524401,-5.038681911042,-0.027739985792434,-5.0442722277845,-0.021857387697024,-5.0087723963445,-26.66738552958
2.905,0.005,-0.017522247943406,-5.0015483930868,-0.0027938813799463,-4.9988507672326,0.021062899131417,-4.9778822012279,-24.098228993046
2.91,0.005,-0.017969507034008,-5.0184523769496,0.04163899727283,-5.0754752205251,-0.018406449779523,-5.0358795448118,-25.879381193236
2.915,0.005,-0.018293325146531,-5.058012392801,-0.027746919613156,-4.9702903299909,0.014305612407399,-4.9513443824027,-23.474047982666
2.92,0.005,-0.018325246423488,-5.374914452501,0.087580202483956,-5.6591695773948,-0.0092801673470448,-5.0592709743041,-25.690511570337
2.925,0.005,-0.018373440082612,-6.0828375775661,-0.19904952437821,-5.2790052110665,0.0037510925437115,-4.932688065509,-22.100918975867
2.93,0.005,-0.018359601839528,-7.603945893425,0.20471037185609,-6.6165336531408,0.0018153392248255,-5.071588576739,-18.887259726006
2.935,0.005,-0.018316896652552,-8.1431623257338,0.28251189949057,-6.2284858665203,-0.0069375753196463,-4.9280282187522,-11.192931535083
2.94,0.005,-0.018234514816868,-8.0266411438707,0.2797009082253,-5.7340210101862,0.010886875726661,-5.0684956504737,-3.9074599632829
2.945,0.005,-0.018031711841789,-6.0393806201118,-0.0029774565265956,-4.7918477561067,-0.013746284718897,-4.9385054490296,6.0401579245755
2.95,0.005,-0.017793952613095,-7.5010953028588,0.023409616906951,-5.5874187456668,0.015687441107438,-5.0522292993021,15.748941785535
2.955,0.005,-0.017072478818183,-5.8661400855543,-0.045212465770245,-5.1374466258227,-0.016406470049198,-4.9591025292812,22.772198519686
2.96,0.005,-0.016255989197524,-5.9012047762289,0.0057189890711161,-5.3122756647746,0.016129521219432,-5.0296508560324,28.147944264014
2.965,0.005,-0.015020940996543,-5.4814119906475,-0.043077199352312,-5.1702456210989,-0.014403307538631,-4.9807591817962,32.073534966487
2.97,0.005,-0.013795089945953,-5.6076073010823,0.039023110544314,-5.2410535988143,0.011906902083413,-5.0099601692446,34.629529389627
2.975,0.005,-0.012340512847842,-5.5283615993278,-0.0049530273283831,-5.2004604615414,-0.0080226622757052,-4.9960533065737,38.8513926025
2.98,0.005,-0.01105508177715,-5.7019881467419,0.066906303151897,-5.2560838066944,0.0040935261060846,-4.9999923605147,43.076789276695
2.985,0.005,-0.0091218012277956,-5.3917112592792,0.018427838315762,-5.2250366919113,-0.00056009709061678,-5.0009934117383,43.624683784802
2.99,0.005,-0.0067203704166833,-4.9471485449265,0.010729521302691,-5.1200814183717,-0.0028140324810022,-5.0016321014713,33.764145511591
2.995,0.005,-0.0044602554751863,-5.0807236792252,-0.018573889644541,-5.0551552934056,0.0053242929539061,-4.9929529447438,30.900617027331
3,0.005,-0.0022684797019169,-5.0762961525423,0.0053961876317564,-5.0834496968863,-0.0069965124645155,-5.013757695963,24.936580869561
3.005,0.005,-9.3542857376309e-05,-5.0997188852218,-0.016291249176163,-5.0138782557127,0.0068650440729235,-4.9789836149571,24.373261087742
3.01,0.005,0.001618634221187,-5.0848445487315,0.013476359882222,-5.0940756184654,-0.004611004415052,-5.0288477881497,25.277509583348
3.015,0.005,0.0037987784364498,-5.0574003680566,-0.015631889886688,-5.0112857126728,0.00056577100853867,-4.9637217495573,24.189625556743
3.02,0.005,0.0055836188742705,-5.1773113334173,0.01822370235237,-5.0871688309921,0.0058289043058922,-5.0429665574001,23.597417759282
3.025,0.005,0.0072175985731812,-5.0356867348871,0.0052691030662725,-4.9950815390654,-0.012643458470222,-4.9512869878168,27.870125938447
3.03,0.005,0.0088418259103594,-4.9816958809315,-0.006187108397504,-5.1101760251429,0.02008388811638,-5.0547227055335,28.602470612128
3.035,0.005,0.01093404978885,-5.0444124882348,-0.032856740141821,-4.9847228099537,-0.026934326220046,-4.9388210889883,23.483272973772
3.04,0.005,0.012205839967235,-5.0934311983235,0.038538206905152,-5.142612832668,0.034343850771287,-5.0679142198605,27.54455548738
3.045,0.005,0.013837293640683,-5.0044023804135,-0.019241074708126,-4.9692380811455,-0.03950383241619,-4.9258069391684,24.658890722535
3.05,0.005,0.015192991882691,-5.1926036851301,0.0013708936551008,-5.1332433987702,0.044795864338286,-5.0805253422847,24.916700420349
3.055,0.005,0.01613263024195,-5.0244122288817,0.023529718186844,-4.9544915900234,-0.048310439283529,-4.9136586877747,27.016271292113
3.06,0.005,0.017248845966367,-5.0170035072286,-0.023561852358858,-5.1505843022607,0.047995956460838,-5.0921092935822,26.995272453125
3.065,0.005,0.018387580425484,-4.997834221595,-0.0019434121378378,-4.9385749429418,-0.044858978886841,-4.9030282664284,21.59648444033
3.07,0.005,0.018766579169365,-5.0969648560413,0.18289257276335,-5.4015527998722,0.040427519866449,-5.0995524180441,27.767127673226
3.075,0.005,0.019547676993462,-5.0450700097123,-0.1491002068583,-4.9451089282719,-0.033014237770905,-4.9006609591008,22.210570352247
3.08,0.005,0.019808710694283,-5.020292154725,0.24568097725275,-5.3120190653,0.024782673165335,-5.0961572168381,24.905953159653
3.085,0.005,0.020009316704919,-5.0742161199081,-0.43566866727305,-5.0214658363178,-0.01642872247499,-4.9097878893793,22.620404730659
3.09,0.005,0.020098458833369,-5.4119195775702,0.36141399213896,-5.3661835883271,0.0078740333927879,-5.0808299230481,21.952057097216
3.095,0.005,0.020086809923269,-6.5699205664301,0.29198594684122,-5.7944781027458,-0.0010256528202409,-4.9313846081506,17.66288884255
3.1,0.005,0.020058645415084,-7.5697415870005,0.36637162134515,-6.2749849761299,-0.0051944575768478,-5.0542576387381,12.061335251493
3.105,0.005,0.019982931090031,-8.0105700325369,0.29557529084405,-5.7248251860971,0.0097909887502822,-4.9614156122169,4.7418177765331
3.11,0.005,0.01980807212056,-7.4404458747639,0.097909166219977,-5.2164144825879,-0.012491205504737,-5.0230564617335,-4.2829143571318
3.115,0.005,0.019555489223882,-7.1774093950183,0.15000328135975,-5.3105141697997,0.014043275360339,-4.9918791275502,-12.896950828722
3.12,0.005,0.018983028720722,-6.4832789574078,0.074920774072015,-5.3038973382563,-0.014180201664403,-4.9961157271203,-21.390838652924
3.125,0.005,0.018344607428634,-6.8040083308296,0.12235967988234,-5.4802255236488,0.012330832346429,-5.0134607797798,-28.583365995072
3.13,0.005,0.017316494582474,-6.1799641748822,0.023253993994268,-5.2976298943013,-0.010849930303112,-4.9802009639858,-34.801551470072
3.135,0.005,0.016501997557747,-7.0403725021928,-0.0096095713921385,-5.5888165050922,0.0095388687163334,-5.0225563786666,-43.291219974461
3.14,0.005,0.015410062421508,-6.7086795754966,-0.13800684809635,-5.544267087198,-0.0071423740758352,-4.9768032228077,-51.158483125689
3.145,0.005,0.0136767251758,-5.6878581906573,-0.079429396156309,-5.3848626752161,0.0050248135579725,-5.0222653769161,-50.726566394237
3.15,0.005,0.011517678662936,-5.1567572435502,0.024324310320464,-5.1723309252462,-0.00367730907309,-4.9801760571457,-44.497650868606
3.155,0.005,0.0096040465659551,-5.416596003576,-0.033297499923482,-5.2220020846363,0.0028105648953716,-5.0173311973607,-44.190023765268
3.16,0.005,0.0076855411336646,-5.3219323149127,-0.066474440939379,-5.1965150021715,-0.0031138401437768,-4.9829438770881,-42.090328100932
3.165,0.005,0.0050767005331898,-5.0852185171529,0.0087608138190616,-5.1276196260521,0.0028881090433294,-5.0189623619671,-34.971085443948
3.17,0.005,0.0028489515214035,-5.0717673548097,0.01305236105463,-5.039124765216,-0.0042866289341414,-4.9761076982979,-27.771423996398
3.175,0.005,0.00090846313718423,-5.2818583978996,0.0038513403482651,-5.1173661855658,0.0067270944058177,-5.0313744927551,-31.450123255757
3.18,0.005,-0.00065503377640133,-5.1441912365796,0.028482792249534,-5.0656573447924,-0.010593091703519,-4.9593386578756,-32.716365476436
3.185,0.005,-0.0028730057405604,-5.1624998329839,0.02907580361667,-5.1326422272079,0.015517927576805,-5.0514610283568,-32.215288506766
3.19,0.005,-0.0047821717439956,-5.088769854231,0.0006455237058806,-4.9905417022042,-0.019260596531322,-4.9368159679261,-27.796455067779
3.195,0.005,-0.0066177933300783,-5.1402150730443,-0.071326468972056,-5.1379762491853,0.024927071023828,-5.0748232660624,-30.357441162096
3.2,0.005,-0.0083053720669029,-5.0079877503656,0.011612092785655,-4.9556293301834,-0.028818067411608,-4.9148242950724,-27.389802834126
3.205,0.005,-0.010079369140755,-5.173854038188,0.040443297557678,-5.1249494108361,0.033446658790152,-5.0930612069009,-27.403422096379
3.21,0.005,-0.011196403620735,-4.9798440233541,-0.037238101506053,-4.9503389485337,-0.037710376194768,-4.9019920822021,-30.683997339531
3.215,0.005,-0.012795256099543,-5.2089624306486,0.028735697939406,-5.1454595074967,0.039518929992339,-5.0993265987635,-28.314441505273
3.22,0.005,-0.013922258827457,-4.9608640858027,-0.017032065990831,-4.9408286309109,-0.04079327456892,-4.9029434597247,-29.443960352497
3.225,0.005,-0.015107240648957,-5.203437805188,-0.00020701554043516,-5.1266287956093,0.040805680717084,-5.0918975547899,-27.278121056712
3.23,0.005,-0.015831046741989,-4.960398097892,-0.0060288628676857,-4.980312446709,-0.040346747149405,-4.9159718875461,-31.125861017872
3.235,0.005,-0.016736384196285,-5.198821624714,0.0014488493312886,-5.1168224658443,0.038243010471099,-5.0743061893891,-26.944422041523
3.24,0.005,-0.01728083935703,-4.9437138026511,0.0035774103188372,-4.9951166570613,-0.036346144679542,-4.9364632200489,-29.553888474288
3.245,0.005,-0.0178070067534,-5.2472715341282,-0.027915779693916,-5.0851298909336,0.034136685701875,-5.052412538732,-25.207413372874
3.25,0.005,-0.017885163375018,-5.4130193652231,-0.14000047207616,-5.9971153505394,-0.032365475719602,-4.9586077591686,-29.755336655879
3.255,0.005,-0.018167786950208,-5.3735643047774,-0.09541937992305,-5.0992139815091,0.031390280850345,-5.0309386370553,-23.309913537854
3.26,0.005,-0.018169110497653,-7.7216035015478,-0.26232360498339,-7.3322334708916,-0.03119566541675,-4.9787382268519,-23.376111672444
3.265,0.005,-0.018134306032005,-8.3548675325175,-0.058587875713394,-7.3803311921418,0.032245944731888,-5.0124023388758,-15.934294834631
3.27,0.005,-0.018102060782612,-9.0217189117345,-0.21655110629398,-7.3545137022354,-0.034140845804895,-4.9960114259098,-10.193256008587
3.275,0.005,-0.017939406545757,-8.4693299701841,-0.21344995572584,-6.032144865681,0.03690712987781,-4.9957084073766,-1.2156363913801
3.28,0.005,-0.017772888450433,-7.6148445835436,0.14201900124952,-5.4471927383807,-0.039597739082996,-5.0129996413685,8.2591867118476
3.285,0.005,-0.017355929241066,-6.785774450698,0.050860429868142,-5.2908933053693,0.041599682586882,-4.9780007753953,17.25133409068
3.29,0.005,-0.016768443275473,-6.9021890535093,0.047914433306961,-5.4078558051413,-0.043651444965146,-5.0321637999277,25.879858638986
3.295,0.005,-0.016109132714381,-7.3439891342801,0.066331312317331,-5.4934173644678,0.044092976910818,-4.9572769241479,34.729405202168
3.3,0.005,-0.015438090957514,-8.3083945600553,0.079324550441566,-5.7982027216183,-0.042901419016671,-5.0532616882692,46.327679933482
3.305,0.005,-0.014521807694581,-7.3746455484799,0.083971321879585,-5.7371314986537,0.040746613560519,-4.9361403663529,55.028872110966
3.31,0.005,-0.012531777044237,-5.6851558105629,0.019296720712107,-5.4204645795888,-0.037499992849079,-5.0744490393552,51.015133388892
3.315,0.005,-0.010626957791036,-5.3412886004644,0.013248390454848,-5.145623533517,0.033518298143707,-4.9170279477877,47.863282871692
3.32,0.005,-0.009094918311183,-5.9644458651327,0.075073139815065,-5.4451645120078,-0.028046429519131,-5.0874677473377,51.727895303621
3.325,0.005,-0.0067484402340925,-5.1391760770537,0.056962424358095,-5.165250547699,0.021152042513972,-4.910799534843,46.296900957975
3.33,0.005,-0.0043209827577727,-5.1194941484086,-0.036555841737855,-5.2046609375447,-0.014469807355034,-5.0877722608745,37.553976694073
3.335,0.005,-0.001510069303638,-4.9222597810152,0.0059472386054078,-5.0020376681378,0.0063042038520644,-4.9163462386194,27.105245126756
3.34,0.005,0.00016582650961776,-5.2925919505578,0.019361070857369,-5.155397373872,0.00037293431128286,-5.0759316171514,29.477506253957
3.345,0.005,0.0021802759775559,-5.0644383685082,0.005554282582596,-5.0446009166492,-0.0075577006928304,-4.9349646524045,30.122618335239
3.3499999999999,0.005,0.004211658619401,-5.091645559303,0.0016673400705452,-5.1225658152302,0.013988156823025,-5.0523162684315,26.870553135269
3.3549999999999,0.005,0.0065222488915085,-5.2536156461865,-0.011956806145042,-5.0174888366343,-0.016784599445461,-4.9596977701422,22.678751023798
3.3599999999999,0.005,0.0071752977218826,-4.6527389006918,0.065131936053202,-5.3487369961198,0.01933297942569,-5.0293531408547,37.714123348236
3.3649999999999,0.005,0.0091952444188177,-4.9204216739258,-0.030095201403284,-5.0991872301796,-0.019269940086665,-4.9817648501959,33.985059178808
3.3699999999999,0.005,0.011475706437648,-5.0076002614479,-0.037234242891703,-5.0605047678723,0.01801756800012,-5.0084035374679,25.221871516293
3.3749999999999,0.005,0.012827241702996,-5.2010626556157,0.067994477543936,-5.0937376769491,-0.01214870517049,-4.9988859529202,26.887574962379
3.3799999999999,0.005,0.014306345622926,-5.0933826833759,-0.038585710565126,-5.054312802874,0.0060202054785231,-4.99644488796,27.277624730535
3.3849999999999,0.005,0.015703476248606,-5.0943664996473,-0.03481366062877,-5.0628747943179,-0.00034953727580657,-5.0064714510995,23.275142882696
3.3899999999999,0.005,0.01684148411328,-5.131834963082,0.076066091475017,-5.0466763472904,-0.0065777312175968,-4.9918511928939,26.170480244502
3.3949999999999,0.005,0.017418709994638,-5.0390083793722,-0.13253578051719,-5.1607042457325,0.012663158026013,-5.0090152736198,28.386305665275
3.3999999999999,0.005,0.018707099628803,-5.0511666741436,0.028555411384529,-5.0344137642252,-0.01665504558353,-4.9905958384696,24.621975264369
3.4049999999999,0.005,0.019244266628368,-5.3893707425587,-0.066956883542159,-5.117302831369,0.021332348272522,-5.0098645934751,22.915280526347
3.4099999999999,0.005,0.019445220731015,-4.5466106843562,0.32058145401125,-5.3521519141125,-0.023521585214831,-4.988913358236,29.498033002086
3.4149999999999,0.005,0.020092329039285,-5.068158103704,-0.14423017700964,-5.0972532013814,0.023901877457303,-5.0138609766703,21.302595410764
3.4199999999999,0.005,0.020222044653226,-5.7989149289176,0.44654429654103,-5.5399449875077,-0.021609432860064,-4.9818879519122,23.227020144885
3.4249999999999,0.005,0.020220887187363,-8.0226952246649,0.21451027849643,-7.1048446401932,0.017578239262659,-5.0232561097097,19.49299881323
3.4299999999999,0.005,0.02020786998021,-8.2842367606286,-0.060144350576194,-6.816776950231,-0.012115114208192,-4.9717151033377,16.819412968473
3.4349999999999,0.005,0.020160801159629,-9.0968263358977,0.15913147150931,-7.1079289884957,0.0052823937077008,-5.0321435923309,9.3354000826205
3.4399999999999,0.005,0.020062807692935,-9.550018946876,0.059737268464292,-6.1215547868547,0.0012852214151699,-4.9657427981204,2.0088999268866
3.4449999999999,0.005,0.019907114900554,-9.0626795123587,0.0052430983390514,-5.677141002433,-0.0084937007155766,-5.0340541013458,-8.0800031899397
3.4499999999999,0.005,0.019566418271425,-7.209974131867,-0.03476851470289,-5.2305913622803,0.015244483475184,-4.9687252919607,-16.876985677253
3.4549999999999,0.005,0.019030152990654,-6.8847813092374,-0.03750589709579,-5.4871143564415,-0.021521506531206,-5.0259905498834,-25.331075124445
3.4599999999999,0.005,0.018209504813487,-6.4710512685856,-0.081437088296246,-5.3585424127954,0.025894016620939,-4.9818573905848,-31.652842917631
3.4649999999999,0.005,0.017207090798631,-6.1852219695583,-0.022778864316496,-5.4063516874007,-0.027683521986344,-5.0081489970816,-37.750473204222
3.4699999999999,0.005,0.016062807354886,-6.3917102618222,-0.041364673353396,-5.4171507776147,0.027529649307631,-5.0028650717203,-42.487713550596
3.4749999999999,0.005,0.014857429887749,-6.4400522031243,0.071892360789189,-5.4931520643307,-0.026107628794502,-4.9861228023831,-49.476538234071
3.4799999999999,0.005,0.013387760514562,-6.0346139423884,0.062370783009968,-5.4538154411951,0.022777547459877,-5.0232594102963,-51.649966362419
3.4849999999999,0.005,0.011036315660467,-5.1805261373987,0.02327761031997,-5.2086167788558,-0.01756302132632,-4.9689422936849,-46.022569482895
3.4899999999999,0.005,0.0088997991926567,-5.1245226218623,0.042362175237013,-5.1772034265755,0.011286217438773,-5.0358743477519,-39.035073915532
3.4949999999999,0.005,0.0064828310011315,-5.0731646675228,-0.015676347958338,-5.0945871712916,-0.0032284622862631,-4.9614258453393,-34.935244011221
3.4999999999999,0.005,0.00444922351036,-5.1620453421426,0.015010554649876,-5.1230869484463,-0.003471167532469,-5.0385366818234,-29.915177486122
3.5049999999999,0.005,0.0021702802227696,-5.1219610726499,0.0041415941442408,-5.047488443698,0.011999585382121,-4.965091009522,-29.199885581611
3.5099999999999,0.005,0.00043091220744989,-5.2251979067427,-0.039668422403175,-5.1075096218889,-0.017608578535826,-5.029772550641,-28.517125438296
3.5149999999999,0.005,-0.0016773983860216,-5.1404533660802,0.014587794165977,-5.0513128029377,0.022105835245131,-4.977034809228,-29.536607208858
3.5199999999999,0.005,-0.0033828259997095,-5.1001863075828,-0.024895003168409,-5.0732012480434,-0.025835884876071,-5.0162836678174,-28.527888658488
3.5249999999999,0.005,-0.0054890843763356,-5.1499983252707,0.003253219334444,-5.0387170058612,0.027434243524123,-4.9896826790681,-27.685524554861
3.5299999999999,0.005,-0.006820748511596,-5.0753562601918,0.015432165823868,-5.0653763068108,-0.029932870063463,-5.0062072370317,-31.254130056603
3.5349999999999,0.005,-0.0086666771969597,-5.0916753528211,0.0068117786370645,-5.0591470544931,0.028739425494919,-4.9966401591618,-30.322469479008
3.5399999999999,0.005,-0.010315540125571,-5.069522148876,-0.015288299627294,-5.0346866502849,-0.02718019741171,-5.0022752972367,-28.298725495309
3.5449999999999,0.005,-0.011672131196502,-5.0667377945142,-0.012941943254385,-5.0412809924181,0.024721489697258,-4.998010708004,-29.773064927516
3.5499999999999,0.005,-0.013027167083633,-5.103796435328,-0.019901047792245,-5.0385490875964,-0.021441894098051,-5.0026704775064,-29.843810289894
3.5549999999999,0.005,-0.014001180439183,-5.1265872345689,0.048919587923354,-5.0537228354123,0.01871773845311,-4.996770727204,-31.406175352636
3.5599999999999,0.005,-0.015193060021581,-5.1105492551378,-0.019423586658008,-5.0497704343645,-0.015497835729655,-5.003733250446,-30.257655842995
3.5649999999999,0.005,-0.015977294437881,-5.0981397712574,0.0063796864288251,-5.0441388073729,0.013061499295279,-4.9972849675383,-29.361641295984
3.5699999999999,0.005,-0.016848791289336,-5.0915803284646,0.031525730472853,-5.0354785244903,-0.01060722772916,-5.0002529565663,-28.618481535328
3.5749999999999,0.005,-0.017155836918403,-4.9554024433022,-0.051129227544039,-5.0533371074851,0.0084628684063063,-5.0040093940366,-29.789162354145
3.5799999999999,0.005,-0.017749428279435,-5.056483461957,0.013958447614654,-5.0190639957821,-0.0064976699069379,-4.9902592856001,-27.327631342157
3.5849999999999,0.005,-0.017855218572261,-5.35431518558,-0.043187495688535,-5.1139503563621,0.0049752802340031,-5.0164092557263,-27.096518115183
3.5899999999999,0.005,-0.017922001655408,-7.6577465517516,0.5467031066101,-5.8551309613931,-0.0030482619348494,-4.976650141545,-25.893458749467
3.5949999999999,0.005,-0.017911314137515,-9.2697277022617,0.23214154481007,-7.3915114498998,0.00095788176453213,-5.030037592418,-22.645444435011
3.5999999999999,0.005,-0.017876764420351,-8.8396508777131,0.22480501414537,-6.9860433415696,0.0013706544505374,-4.9645025288449,-15.852704041482
